timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
4397.355432,-1.9015659955257291,-51.76037834997372,-47.132169576059844,5.16971279373368,42.14214214214215
4397.388833,-1.9015659955257291,-51.65528113504992,-47.755610972568576,5.16971279373368,42.14214214214215
4397.426769,-1.7897091722595064,-51.76037834997372,-49.00249376558603,5.16971279373368,42.14214214214215
4397.460165,-1.7897091722595064,-51.86547556489753,-50.0,5.16971279373368,42.14214214214215
4397.493594,-1.7897091722595064,-51.86547556489753,-51.3715710723192,5.16971279373368,42.14214214214215
4397.52699,-1.7897091722595064,-51.86547556489753,-52.49376558603491,5.16971279373368,42.14214214214215
4397.560383,-1.7897091722595064,-51.86547556489753,-53.49127182044888,5.16971279373368,41.54154154154156
4397.593847,-1.677852348993298,-51.86547556489753,-54.239401496259354,5.16971279373368,40.94094094094095
4397.627733,-1.677852348993298,-51.86547556489753,-54.61346633416459,5.16971279373368,40.94094094094095
4397.661128,-1.677852348993298,-51.76037834997372,-54.61346633416459,5.16971279373368,40.94094094094095
4397.694523,-1.677852348993298,-51.76037834997372,-54.61346633416459,5.065274151436029,40.94094094094095
4397.72951,-1.677852348993298,-51.76037834997372,-54.48877805486284,4.751958224543088,40.94094094094095
4397.764554,-1.677852348993298,-51.86547556489753,-54.239401496259354,4.751958224543088,40.94094094094095
4397.797949,-1.677852348993298,-51.86547556489753,-54.239401496259354,4.6475195822454225,40.94094094094095
4397.832297,-1.677852348993298,-51.86547556489753,-54.239401496259354,4.6475195822454225,40.94094094094095
4397.865691,-1.677852348993298,-51.86547556489753,-54.48877805486284,4.960835509138377,40.94094094094095
4397.899086,-1.677852348993298,-51.86547556489753,-54.48877805486284,5.065274151436029,40.94094094094095
4397.932758,-1.677852348993298,-51.86547556489753,-54.48877805486284,5.16971279373368,40.94094094094095
4397.966152,-1.677852348993298,-51.76037834997372,-54.3640897755611,5.16971279373368,40.94094094094095
4397.999911,-1.677852348993298,-51.76037834997372,-54.239401496259354,5.16971279373368,40.94094094094095
4398.034499,-1.677852348993298,-51.76037834997372,-54.239401496259354,5.16971279373368,40.94094094094095
4398.067922,-1.677852348993298,-51.76037834997372,-54.239401496259354,5.16971279373368,40.94094094094095
4398.101316,-1.677852348993298,-51.76037834997372,-54.239401496259354,5.16971279373368,40.94094094094095
4398.136036,-1.677852348993298,-51.76037834997372,-54.239401496259354,5.16971279373368,40.94094094094095
4398.169747,-1.677852348993298,-51.76037834997372,-54.114713216957604,5.16971279373368,40.94094094094095
4398.203141,-1.677852348993298,-51.76037834997372,-54.114713216957604,5.16971279373368,40.94094094094095
4398.237938,-1.4541387024608525,-51.76037834997372,-54.114713216957604,5.274151436031332,40.94094094094095
4398.271334,-1.4541387024608525,-51.76037834997372,-53.99002493765586,5.274151436031332,40.94094094094095
4398.304728,-1.4541387024608525,-51.76037834997372,-53.99002493765586,5.274151436031332,40.94094094094095
4398.340171,-1.3422818791946298,-51.86547556489753,-53.99002493765586,5.274151436031332,40.94094094094095
4398.373565,-1.2304250559284071,-51.86547556489753,-53.99002493765586,5.274151436031332,40.94094094094095
4398.406961,-1.2304250559284071,-52.18076720966894,-53.99002493765586,5.274151436031332,40.94094094094095
4398.441443,-1.006711409395976,-52.496058854440356,-53.86533665835411,5.274151436031332,40.94094094094095
4398.474836,-0.2237136465324454,-52.601156069364166,-53.86533665835411,5.378590078328969,40.94094094094095
4398.50823,0.894854586129739,-52.601156069364166,-53.86533665835411,5.378590078328969,40.94094094094095
4398.543491,2.572706935123037,-52.601156069364166,-53.74064837905237,5.378590078328969,40.94094094094095
4398.576888,4.362416107382543,-52.601156069364166,-53.61596009975062,5.378590078328969,40.94094094094095
4398.610282,6.263982102908287,-52.18076720966894,-53.61596009975062,5.378590078328969,40.94094094094095
4398.644066,8.501118568232656,-51.97057277982133,-53.49127182044888,5.378590078328969,40.94094094094095
4398.677462,10.961968680089498,-51.97057277982133,-53.49127182044888,5.378590078328969,40.94094094094095
4398.710857,13.75838926174498,-51.97057277982133,-53.49127182044888,5.378590078328969,40.94094094094095
4398.744862,16.890380313199117,-51.97057277982133,-53.86533665835411,5.378590078328969,40.94094094094095
4398.778259,20.13422818791946,-51.97057277982133,-54.114713216957604,5.378590078328969,40.94094094094095
4398.811928,23.713646532438474,-52.07566999474514,-54.114713216957604,5.274151436031332,40.94094094094095
4398.845523,27.293064876957487,-52.285864424592745,-54.239401496259354,5.274151436031332,40.94094094094095
4398.878916,31.208053691275182,-52.285864424592745,-54.114713216957604,5.274151436031332,40.94094094094095
4398.912311,35.12304250559285,-52.18076720966894,-53.99002493765586,5.274151436031332,40.94094094094095
4398.946747,39.149888143176724,-51.97057277982133,-53.74064837905237,5.274151436031332,41.141141141141134
4398.980587,43.288590604026865,-51.97057277982133,-53.61596009975062,5.274151436031332,41.74174174174175
4399.013981,47.20357941834453,-51.97057277982133,-53.61596009975062,5.274151436031332,41.74174174174175
4399.048796,50.89485458612975,-51.97057277982133,-53.61596009975062,5.065274151436029,41.74174174174175
4399.082192,54.36241610738256,-51.97057277982133,-53.61596009975062,4.6475195822454225,41.941941941941934
4399.11559,57.27069351230426,-51.97057277982133,-53.61596009975062,4.438642297650148,41.941941941941934
4399.151175,59.284116331096214,-51.86547556489753,-53.74064837905237,4.438642297650148,41.74174174174175
4399.184568,60.290827740492176,-51.86547556489753,-53.74064837905237,4.438642297650148,41.74174174174175
4399.217963,60.402684563758385,-51.76037834997372,-53.74064837905237,4.438642297650148,41.74174174174175
4399.252315,60.290827740492176,-51.76037834997372,-53.86533665835411,4.438642297650148,41.74174174174175
4399.285709,60.290827740492176,-51.86547556489753,-53.99002493765586,4.438642297650148,41.74174174174175
4399.319104,60.290827740492176,-51.86547556489753,-53.99002493765586,4.438642297650148,41.74174174174175
4399.354835,60.290827740492176,-51.86547556489753,-53.61596009975062,4.438642297650148,41.74174174174175
4399.388228,60.17897091722594,-51.86547556489753,-53.49127182044888,4.438642297650148,41.74174174174175
4399.421625,60.17897091722594,-51.86547556489753,-53.366583541147136,4.438642297650148,41.74174174174175
4399.455531,60.06711409395973,-51.86547556489753,-53.366583541147136,4.438642297650148,41.74174174174175
4399.488923,59.73154362416108,-51.86547556489753,-53.366583541147136,4.334203655352482,41.74174174174175
4399.522319,58.61297539149888,-51.86547556489753,-53.366583541147136,4.334203655352482,41.74174174174175
4399.556201,56.48769574944072,-51.86547556489753,-53.366583541147136,4.334203655352482,41.34134134134132
4399.589592,53.80313199105146,-51.86547556489753,-53.366583541147136,4.334203655352482,41.34134134134132
4399.622987,50.0,-51.86547556489753,-53.241895261845386,4.334203655352482,40.94094094094095
4399.657436,45.525727069351234,-51.86547556489753,-53.241895261845386,4.334203655352482,40.74074074074073
4399.690831,40.82774049217002,-51.86547556489753,-53.241895261845386,4.334203655352482,40.74074074074073
4399.724226,35.57046979865771,-51.86547556489753,-53.241895261845386,4.334203655352482,40.74074074074073
4399.75762,29.30648769574944,-51.86547556489753,-53.241895261845386,4.334203655352482,40.54054054054055
4399.791748,23.825503355704697,-51.76037834997372,-53.241895261845386,4.334203655352482,40.54054054054055
4399.825144,17.561521252796425,-51.76037834997372,-53.241895261845386,4.334203655352482,40.54054054054055
4399.858539,10.402684563758385,-51.65528113504992,-53.241895261845386,4.334203655352482,40.54054054054055
4399.891935,5.145413870246102,-51.65528113504992,-53.241895261845386,4.334203655352482,40.54054054054055
4399.92533,-1.006711409395976,-51.65528113504992,-53.241895261845386,4.438642297650148,40.54054054054055
4399.958724,-7.046979865771803,-51.76037834997372,-53.366583541147136,4.438642297650148,40.54054054054055
4399.992118,-13.646532438478744,-51.76037834997372,-53.366583541147136,4.543080939947771,40.54054054054055
4400.026172,-20.13422818791946,-51.76037834997372,-53.366583541147136,4.751958224543088,40.54054054054055
4400.064092,-26.733780760626402,-51.76037834997372,-53.366583541147136,5.065274151436029,40.54054054054055
4400.097493,-32.214765100671144,-51.86547556489753,-53.366583541147136,5.16971279373368,40.54054054054055
4400.130966,-37.360178970917225,-52.390961639516554,-53.366583541147136,5.16971279373368,40.54054054054055
4400.165978,-41.61073825503355,-52.70625328428797,-53.366583541147136,5.16971279373368,40.54054054054055
4400.199372,-44.85458612975391,-52.70625328428797,-53.49127182044888,5.274151436031332,40.54054054054055
4400.232768,-47.42729306487695,-52.70625328428797,-53.86533665835411,5.274151436031332,40.54054054054055
4400.267218,-49.44071588366891,-52.70625328428797,-54.114713216957604,5.274151436031332,40.54054054054055
4400.300673,-50.671140939597315,-52.81135049921177,-54.239401496259354,5.274151436031332,40.54054054054055
4400.33407,-51.230425055928414,-52.81135049921177,-54.3640897755611,5.274151436031332,40.74074074074073
4400.368302,-51.34228187919463,-52.81135049921177,-54.3640897755611,5.274151436031332,40.74074074074073
4400.401699,-51.34228187919463,-52.81135049921177,-54.3640897755611,5.274151436031332,40.74074074074073
4400.435095,-51.11856823266219,-52.70625328428797,-54.239401496259354,5.274151436031332,40.74074074074073
4400.469039,-51.11856823266219,-52.70625328428797,-54.114713216957604,5.274151436031332,40.74074074074073
4400.502525,-51.11856823266219,-52.70625328428797,-54.114713216957604,5.274151436031332,40.74074074074073
4400.536465,-51.00671140939597,-52.70625328428797,-54.114713216957604,5.274151436031332,40.74074074074073
4400.572084,-50.89485458612975,-52.70625328428797,-54.114713216957604,5.274151436031332,40.74074074074073
4400.605477,-50.78299776286354,-52.70625328428797,-53.99002493765586,5.274151436031332,40.74074074074073
4400.639477,-50.335570469798654,-52.70625328428797,-53.99002493765586,5.274151436031332,40.74074074074073
4400.672872,-49.10514541387025,-52.70625328428797,-53.86533665835411,5.274151436031332,40.74074074074073
4400.706859,-46.97986577181208,-52.70625328428797,-53.74064837905237,5.274151436031332,40.74074074074073
4400.740253,-44.742729306487696,-52.70625328428797,-53.74064837905237,5.274151436031332,40.74074074074073
4400.773685,-41.83445190156599,-52.70625328428797,-53.86533665835411,5.274151436031332,40.74074074074073
4400.807079,-38.81431767337807,-52.81135049921177,-53.86533665835411,5.274151436031332,40.74074074074073
4400.840476,-35.34675615212528,-52.81135049921177,-53.74064837905237,5.274151436031332,40.74074074074073
4400.876059,-31.096196868008946,-52.81135049921177,-53.61596009975062,5.274151436031332,40.74074074074073
4400.909454,-26.957494407158833,-52.91644771413557,-53.61596009975062,5.274151436031332,41.141141141141134
4400.943298,-22.483221476510067,-52.91644771413557,-53.61596009975062,5.274151436031332,41.141141141141134
4400.977277,-17.89709172259508,-52.91644771413557,-53.99002493765586,5.274151436031332,41.34134134134132
4401.010672,-13.31096196868009,-52.91644771413557,-53.99002493765586,5.274151436031332,41.54154154154156
4401.044069,-8.277404921700224,-52.91644771413557,-54.114713216957604,5.274151436031332,41.74174174174175
4401.078008,-3.46756152125279,-52.91644771413557,-54.239401496259354,5.274151436031332,41.74174174174175
4401.111439,1.3422818791946298,-52.91644771413557,-54.239401496259354,5.274151436031332,41.74174174174175
4401.144837,5.704697986577173,-53.02154492905938,-54.239401496259354,5.16971279373368,41.74174174174175
4401.179152,10.850111856823276,-53.12664214398318,-54.239401496259354,4.85639686684074,41.941941941941934
4401.212547,14.65324384787472,-53.12664214398318,-53.99002493765586,4.543080939947771,41.941941941941934
4401.24594,18.568232662192386,-53.12664214398318,-53.74064837905237,4.543080939947771,41.941941941941934
4401.280175,22.483221476510067,-53.12664214398318,-53.49127182044888,4.543080939947771,41.941941941941934
4401.31357,26.06263982102908,-53.12664214398318,-53.49127182044888,4.543080939947771,41.941941941941934
4401.34706,29.75391498881433,-53.12664214398318,-53.49127182044888,4.85639686684074,41.941941941941934
4401.38218,33.1096196868009,-53.12664214398318,-53.49127182044888,5.16971279373368,41.941941941941934
4401.415575,36.465324384787465,-53.02154492905938,-53.74064837905237,5.16971279373368,41.941941941941934
4401.448971,39.709172259507824,-52.91644771413557,-53.99002493765586,5.16971279373368,41.941941941941934
4401.483937,43.17673378076063,-52.91644771413557,-54.239401496259354,5.274151436031332,41.941941941941934
4401.517654,46.532438478747196,-52.91644771413557,-54.239401496259354,5.274151436031332,41.941941941941934
4401.551045,49.217002237136484,-52.91644771413557,-54.239401496259354,5.274151436031332,41.941941941941934
4401.585383,52.23713646532437,-52.91644771413557,-54.3640897755611,5.16971279373368,41.941941941941934
4401.618777,54.474272930648766,-52.91644771413557,-54.3640897755611,5.065274151436029,41.941941941941934
4401.652174,56.48769574944072,-52.91644771413557,-54.3640897755611,5.065274151436029,41.941941941941934
4401.68557,58.05369127516781,-52.91644771413557,-54.3640897755611,4.751958224543088,41.941941941941934
4401.718963,59.17225950782998,-52.91644771413557,-54.3640897755611,4.543080939947771,41.941941941941934
4401.752477,59.955257270693494,-52.91644771413557,-54.3640897755611,4.543080939947771,41.941941941941934
4401.787928,60.17897091722594,-52.91644771413557,-54.3640897755611,4.543080939947771,41.941941941941934
4401.821323,60.290827740492176,-52.91644771413557,-54.3640897755611,4.543080939947771,41.941941941941934
4401.854717,60.290827740492176,-52.91644771413557,-54.3640897755611,4.543080939947771,41.941941941941934
4401.889751,60.17897091722594,-52.91644771413557,-54.3640897755611,4.543080939947771,41.941941941941934
4401.924621,60.06711409395973,-52.91644771413557,-54.239401496259354,4.543080939947771,41.941941941941934
4401.958018,59.955257270693494,-52.91644771413557,-54.114713216957604,4.543080939947771,41.941941941941934
4401.993088,59.843400447427285,-52.91644771413557,-54.114713216957604,4.543080939947771,41.941941941941934
4402.026483,59.843400447427285,-52.91644771413557,-53.99002493765586,4.438642297650148,41.941941941941934
4402.059876,59.73154362416108,-52.91644771413557,-53.86533665835411,4.438642297650148,41.941941941941934
4402.094084,59.73154362416108,-52.91644771413557,-53.86533665835411,4.438642297650148,41.941941941941934
4402.127479,59.61968680089484,-52.91644771413557,-53.86533665835411,4.438642297650148,41.941941941941934
4402.160873,59.61968680089484,-52.91644771413557,-53.86533665835411,4.438642297650148,41.941941941941934
4402.195861,59.61968680089484,-52.91644771413557,-53.86533665835411,4.438642297650148,41.941941941941934
4402.229254,59.50782997762866,-52.91644771413557,-53.86533665835411,4.334203655352482,41.74174174174175
4402.262648,59.50782997762866,-52.70625328428797,-53.61596009975062,4.334203655352482,41.74174174174175
4402.296871,59.39597315436242,-52.390961639516554,-53.49127182044888,4.334203655352482,41.74174174174175
4402.330563,58.94854586129753,-52.18076720966894,-53.49127182044888,4.334203655352482,41.54154154154156
4402.363957,58.05369127516781,-52.07566999474514,-53.366583541147136,4.334203655352482,41.54154154154156
4402.39872,56.599552572706955,-52.07566999474514,-53.366583541147136,4.334203655352482,41.54154154154156
4402.432114,54.69798657718121,-52.07566999474514,-53.366583541147136,4.334203655352482,41.54154154154156
4402.465513,52.460850111856814,-52.07566999474514,-53.366583541147136,4.334203655352482,41.34134134134132
4402.50074,49.217002237136484,-52.285864424592745,-53.241895261845386,4.334203655352482,41.141141141141134
4402.534135,45.86129753914989,-52.390961639516554,-53.241895261845386,4.334203655352482,40.94094094094095
4402.56753,41.94630872483219,-52.390961639516554,-53.241895261845386,4.334203655352482,40.74074074074073
4402.60116,37.69574944071587,-52.390961639516554,-53.241895261845386,4.334203655352482,40.74074074074073
4402.634558,33.1096196868009,-52.18076720966894,-53.241895261845386,4.334203655352482,40.74074074074073
4402.667955,28.18791946308724,-52.18076720966894,-53.241895261845386,4.334203655352482,40.74074074074073
4402.702782,23.042505592841152,-52.18076720966894,-53.241895261845386,4.334203655352482,40.74074074074073
4402.736437,17.89709172259508,-52.07566999474514,-53.241895261845386,4.334203655352482,40.74074074074073
4402.769836,12.975391498881422,-52.07566999474514,-53.241895261845386,4.334203655352482,40.74074074074073
4402.804981,7.718120805369139,-52.07566999474514,-53.241895261845386,4.334203655352482,40.74074074074073
4402.838378,2.908277404921705,-52.07566999474514,-53.241895261845386,4.334203655352482,40.74074074074073
4402.87178,-2.0134228187919376,-52.07566999474514,-53.241895261845386,4.438642297650148,40.74074074074073
4402.905968,-6.823266219239372,-52.07566999474514,-53.241895261845386,4.751958224543088,40.74074074074073
4402.939366,-11.297539149888152,-52.07566999474514,-53.366583541147136,4.85639686684074,40.74074074074073
4402.973962,-15.771812080536918,-52.07566999474514,-53.366583541147136,4.85639686684074,40.74074074074073
4403.007359,-19.686800894854585,-52.07566999474514,-53.49127182044888,4.960835509138377,40.74074074074073
4403.040755,-23.489932885906043,-52.07566999474514,-53.49127182044888,4.960835509138377,40.74074074074073
4403.074283,-27.516778523489933,-52.07566999474514,-53.61596009975062,5.065274151436029,40.74074074074073
4403.10768,-30.313199105145415,-52.07566999474514,-53.61596009975062,5.16971279373368,40.74074074074073
4403.142059,-33.557046979865774,-52.07566999474514,-53.61596009975062,5.16971279373368,40.74074074074073
4403.175456,-36.017897091722595,-52.07566999474514,-53.61596009975062,5.16971279373368,40.74074074074073
4403.20915,-38.3668903803132,-52.07566999474514,-53.74064837905237,5.16971279373368,40.74074074074073
4403.2426,-39.93288590604027,-52.07566999474514,-53.86533665835411,5.16971279373368,40.74074074074073
4403.276336,-41.163310961968676,-52.07566999474514,-53.99002493765586,5.274151436031332,40.74074074074073
4403.311237,-41.946308724832214,-52.07566999474514,-54.114713216957604,5.274151436031332,40.74074074074073
4403.344632,-42.28187919463087,-52.07566999474514,-54.239401496259354,5.274151436031332,40.74074074074073
4403.378027,-42.39373601789709,-52.18076720966894,-54.3640897755611,5.274151436031332,40.74074074074073
4403.412497,-42.39373601789709,-52.390961639516554,-54.48877805486284,5.274151436031332,40.74074074074073
4403.445894,-42.39373601789709,-52.390961639516554,-54.48877805486284,5.274151436031332,40.74074074074073
4403.479342,-42.39373601789709,-52.496058854440356,-54.48877805486284,5.274151436031332,40.74074074074073
4403.513232,-42.28187919463087,-52.496058854440356,-54.48877805486284,5.274151436031332,40.74074074074073
4403.546911,-41.946308724832214,-52.390961639516554,-54.3640897755611,5.274151436031332,40.74074074074073
4403.580305,-41.722595078299776,-52.18076720966894,-54.3640897755611,5.274151436031332,40.74074074074073
4403.614601,-41.61073825503355,-52.07566999474514,-54.3640897755611,5.274151436031332,40.74074074074073
4403.647995,-41.61073825503355,-52.07566999474514,-54.3640897755611,5.274151436031332,40.74074074074073
4403.681394,-41.498881431767344,-52.285864424592745,-54.48877805486284,5.274151436031332,40.74074074074073
4403.716113,-41.498881431767344,-52.496058854440356,-54.48877805486284,5.274151436031332,40.74074074074073
4403.749506,-41.38702460850112,-52.70625328428797,-54.48877805486284,5.274151436031332,40.74074074074073
4403.7829,-41.2751677852349,-52.70625328428797,-54.48877805486284,5.274151436031332,40.74074074074073
4403.819029,-40.93959731543624,-52.70625328428797,-54.3640897755611,5.274151436031332,40.74074074074073
4403.852422,-39.821029082774054,-52.81135049921177,-54.3640897755611,5.274151436031332,40.74074074074073
4403.887574,-38.03131991051454,-52.91644771413557,-54.239401496259354,5.274151436031332,40.74074074074073
4403.920967,-36.017897091722595,-53.12664214398318,-54.239401496259354,5.274151436031332,40.74074074074073
4403.954363,-33.557046979865774,-53.12664214398318,-54.114713216957604,5.274151436031332,40.74074074074073
4403.987756,-30.76062639821029,-53.02154492905938,-53.99002493765586,5.274151436031332,40.74074074074073
4404.021977,-27.62863534675614,-52.91644771413557,-53.86533665835411,5.274151436031332,40.74074074074073
4404.055368,-24.272930648769574,-52.91644771413557,-53.86533665835411,5.274151436031332,40.74074074074073
4404.088758,-20.69351230425056,-52.81135049921177,-53.74064837905237,5.274151436031332,40.74074074074073
4404.123273,-16.442953020134226,-52.81135049921177,-53.74064837905237,5.274151436031332,40.74074074074073
4404.156665,-12.639821029082782,-52.81135049921177,-53.74064837905237,5.274151436031332,40.74074074074073
4404.190058,-8.389261744966447,-52.91644771413557,-53.61596009975062,5.274151436031332,40.74074074074073
4404.22503,-3.8031319910514583,-52.91644771413557,-53.61596009975062,5.274151436031332,40.74074074074073
4404.258425,0.671140939597322,-52.91644771413557,-53.61596009975062,5.274151436031332,40.74074074074073
4404.292713,5.369127516778519,-52.91644771413557,-53.61596009975062,5.274151436031332,40.74074074074073
